lemma_1,lemma_2,year,genre,source,data
feeling,pain,2012,WEB,plato.stanford.edu,"of touch. # If we take the weaker claim to the effect that feeling pain involves sensory perception but doesn't exhaust its nature due to its affective dimension,"
feeling,pain,2012,BLOG,fluentself.com,"want to find a solution to my pain really quickly so she can stop feeling pain, and that just murks things up. # Notice if this hypothesis holds this"
feeling,pain,2011,ACAD,PracticeNurse,labelled a disease in its own right. # CHRONIC PAIN AND THE BRAIN Feeling pain does not begin and end with the sensory cortex. A number of brain areas
feeling,pain,2007,SPOK,PBS_Newshour,"record high reached in 1981. Coast to coast, many drivers say theyre feeling pain at the pump. DRIVER: You only budget for so much, and its"
feeling,pain,2005,NEWS,USAToday,"cord. His arms and legs were shredded. # He doesn't remember feeling pain at the time, but as he tried to maneuver the vehicle, he realized"
feeling,pain,2002,MAG,GoodHousekeeping,"suddenly, I couldn't feel anger at first because I was too busy feeling pain, "" McHugh says. "" The election helped keep my mind off things,"
feeling,pain,1997,TV,Daria,"? I don't care what happens to me Daria! I'm past feeling pain. Ow! Dammit! Dariaaaaa! Come on, Dad. Quinn needs us"
feeling,pain,1996,SPOK,CNN_King,"bereaved. But nobody, nobody can avoid -- no human being can avoid feeling pain for the survivors of victims, whether it's an airline crash, a murder"
feeling,pain,1994,MOV,Color of Night,". You know, Dale, it's hard to tell when someone's feeling pain... - but I want you to know -- - If Richie feels pain..."
feeling,pain,1990,NEWS,SanFranChron,"Dominating the moment when the blow fell, so that I can not recall feeling pain or outrage or incredulity, or anything at all, is an absurd, childish"
emotion,pain,2012,BLOG,nomeatathlete.com,"accomplish!!! I don't really know if the thought of the emotion pain of quitting really carries me through when I am in THAT moment. Later,"
thought,candy,2012,BLOG,digitaltrends.com,3236249  I Thought Candy was Supposed to be Sweet # Candy can bite me. # But... but
thought,candy,1996,FIC,Bk:DeepEndOcean,"kinds of jokes about Candy, which Vincent had privately decided meant his dad thought Candy was a lesbian, a girl who married girls. But she wasn't."
thought,sugar,2013,MAG,Smithsonian,that a long-ago Chinese empress considered spices too strong for delicate feminine palates and thought sugar more appropriate. Certainly it delighted this feminine palate as the crackling sweet sugar mollified
idea,food,2012,BLOG,lifeinc.today.com,"same general types of food for lunch and breakfast anyway. Make the dinner ideas foods that everyone will eat and enjoy. # Meal ideas in hand, create a"
idea,honey,2012,WEB,...1979semifinalist.com,"trouble keeping pace with my long legs. # "" You got the wrong idea honey, "" she says, catching her breath. # "" Oh really? """
cause,honey,2015,SPOK,ABC: The View,"being too expensive. I'll tell you about divorce being too expensive.' Cause honey, I know that's right. PAULA-FARIS# One thing is the grass is"
cause,honey,2014,MOV,Thinking Out Loud,The Strings The Same Way I Know You Will Still Love Me The Same' Cause Honey Your Soul Could Never Grow Old It's Evergreen And Baby Your Smile's
cause,honey,2012,WEB,lyricsnotes.com,"I'm movin' on Go-gonna lose myself in the beat of the drum' Cause honey this is a battle that you haven't won # Torn up, busted"
cause,honey,2012,BLOG,gofatherhood.com,wishy washy as well.... I don't care WHAT the studies proved...' cause honey I am 100% WOMAN!!!!.... and I want and think
cause,honey,2005,MOV,Brokeback Mountain,"Dallas. So my pick was Neiman Marcus, which was a disaster,' cause honey where clothes is concerned, I got no resistence. I was spendin'"
cause,honey,2000,MOV,Tripping the Rift,""" pumps and paint your face up like the whore of Babylon 69,' cause honey, you're entering this pageant and that's an order! Fine."
cause,food,2019,ACAD,Jamba: J Disaster Risk St,"leading to dehydration and body weaknesses. # * Too little and too much rainfall cause food scarcity, too much temperatures such as heat waves exhaust the body and mosquitoes"
cause,food,2013,MAG,MotherEarth,"contamination is small, fresh manures can contain pathogens that could contaminate your crops and cause food poisoning. To minimize this risk, you should either apply the manure in"
cause,food,2003,TV,The King of Queens,hope not to. And will you be serving your dinner in little compartments' cause food just tastes better that way? I was just gon na stick with the
cause,food,2001,NEWS,WashPost,"hot foods hot. Don't invite the bacteria that thrive at room temperature and cause food poisoning to your picnic. # * Don't partially cook meat, poultry"
effect,food,2015,MOV,Unity,"the digestion of food. As Harvey diamond outlines, we need to understand the effect Food has on the length and quality of one's life. And inform people"
effect,food,1992,MAG,AmerArtist,can be like visual food. Its effect on your eyes is similar to the effect food has on your taste buds. It affects your' palate' the same
effect,sugar,2012,BLOG,scienceblogs.com,"strong light -- leads to the destruction of melatonin in the brain, the same effect sugar has. Melatonin = sleepiness; lack of melatonin = wakeness to the point"
cause,candy,1995,MOV,Unzipped,"I showed her, which is, you know, a good indication,' cause candy would tell me; She would say she hated it. She wouldn't"
cause,sugar,2002,MAG,Cosmopolitan,"acidic -- which forces the pH level to rise and the good bacteria to diminish-and cause sugar levels in the vagina to surge, both of which can encourage yeast to"
cause,power,2012,BLOG,kxro.wordpress.com,"gusts to 60 mph which have the potential to snap tree branches, trees and cause power outages. A High Wind Warning means there is a potential for damaging winds"
cause,power,2007,MAG,PopScience,"43153 Q WILL THE LARGE HADRON COLLIDER CAUSE POWER OUTAGES IN EUROPE? A Everyone's favorite accelerator, which could uncover evidence"
cause,power,1996,MAG,SkyTelescope,"disrupt radio navigation and communication systems, endanger astronauts, destroy satellite electronics, and cause power blackouts on Earth. Already researchers are seeing signs in SOHO's data of"
effect,pressure,2012,BLOG,wattsupwiththat.com,"the balance of chemical reactions in the atmosphere to alter the vertical temperature profile, effect pressure redistribution at the surface, alter the air circulation systems and allow more solar"
effect,pressure,2002,TV,CSI: Miami,"considering Looks can be deceiving My god... what happened? "" White Butterfly "" effect Pressure can cause massive internal damage Lungs burst Other organs turn to soup How's"
effect,pressure,1992,MAG,PsychToday,"up in the media. Increasingly, newspapers and magazines feature articles on the negative effects pressures for early achievement have upon children. We are also beginning to see articles"
effect,force,2012,BLOG,thisweekinphoto.com,"All plugins require LR to export a file for them to manipulate; they in effect force LR to "" make the recipe "" you have specified with your development actions"
effect,force,2011,MAG,WashMonth,"paying their bills late - sometimes as much as four months late. This in effect forces small businesses, which really are hurting, to make free loans to big"
cause,pressure,2001,ACAD,EarNoseThroat,"and painless. (n6, n15) Unremoved, they can become exceedingly large and cause pressure symptoms. Depending on the adjacent anatomy, these symptoms can include vocal fold"
change,gain,2012,BLOG,wattsupwiththat.com,time constant finding. # The view of a short time constant for climate change gains support also from records of widespread change in surface temperature following major volcanic eruptions.
change,gain,2006,SPOK,MSNBC_Scarb,"the "" Wall Street Journal. "" He said, "" Lies about climate change gain credence even when they fly in the face of science. "" And theres been"
change,take,2012,BLOG,3quarksdaily.com,"us to fix this now; Sarah reminds us that cultural change, attitudinal change take years to take root. We agree with him: we wish it had been"
learning,gain,2017,ACAD,Inside Higher Ed,just listening passively. And previous studies suggest that active learning results in greater learning gains and student retention rates than lecture-only courses. So Tanner and dozens of other researchers
learning,gain,2017,ACAD,Inside Higher Ed,women -- in the so-called pipeline. And while all evidence suggests that significant learning gains can be made by many professors incorporating even a little active learning into their courses
learning,gain,2015,ACAD,SchoolPsych,received immediate feedback concerning whether their instruction yielded a positive impact on students' learning gains. Some of the studies that evaluated the effects of CBM used a three-group design
learning,gain,2015,ACAD,SchoolPsych,"2 predictor Wj was dummy coded, the parameter? 00 shows the average learning gain of the SAT group and the slope coefficient? 01 specifies the difference of the"
learning,gain,2015,ACAD,SchoolPsych,"were analyzed in a separate means-as-outcomes model, with? 00 as the average learning gain of the LPA group and? 01 as the slope coefficient of the LPA-T group"
learning,gain,2015,ACAD,SchoolPsych,"the slope coefficient? 01 at an? level of.05, because higher learning gains were expected for the LPA and LPA-T groups. # Data from the teacher questionnaire"
learning,gain,2015,ACAD,SchoolPsych,"slightly higher for the SAT group. From pretest to posttest, the average learning gain was 6.35 points (SD = 0.19) for reading fluency and 0.84 points ("
learning,gain,2015,ACAD,SchoolPsych,training in using the LPA information for instructional modification resulted in no significant additional learning gains. # Our finding that students in both LPA groups had higher gains in reading
learning,gain,2015,ACAD,SchoolPsych,Models for Reading Fluency and Reading Comprehension # Note.? 00(SAT) = average learning gain of the standardized achievement test group;? 01 LPA = slope coefficient for the
learning,gain,2015,ACAD,SchoolPsych,#ERROR!
learning,gain,2015,ACAD,SchoolPsych,slope coefficient for the learning progress assessment group with teacher training. The average learning gain of the LPA-T group can be calculated by the sum of? 00(LPA) and?
learning,gain,2015,ACAD,QuartRevDistanceEd,"the context of a structured learning environment, the programs were successful in improving learning gains. # One advantage for learners during the Ebola crisis was that they were using"
learning,gain,2015,ACAD,LearningDisability,"from the intervention mean. Individually, results indicate that most students made robust learning gains on the QD and MN measures. One student in Group B, Mark,"
learning,gain,2015,ACAD,SchoolPsych,of a diminished learning experience for students who do not tend to show strong learning gains when the intervention is used with them. Given the way intervention effects were operationalized
learning,gain,2014,ACAD,TeachingExceptional,"course completion, whereas educators more often define success as a measure of student learning gains. It is the combination of these two factors, successful completion and learning gains"
learning,gain,2014,ACAD,TeachingExceptional,"time in the app (i.e., engaged in relevant skills) to the learning gains made in the assessment (i.e., related to those skills). # Step"
learning,gain,2014,ACAD,MusicEduc,"Course materialsA final portfolio evaluation allows the teacher and student to discuss individual student learning gains, student strengths and weaknesses, and any trends that can be considered for future"
learning,gain,2013,ACAD,MusicEduc,"can be viewed as a movement to hold public school teachers responsible for the learning gains of their students as measured by test scores. This approach, drawn from accountability"
learning,gain,2013,ACAD,Bioscience,", we present the results from survey and focus-group evaluations to illustrate the strong learning gains reported by the students from this course framework, in which explicit, discussion-based nature"
learning,gain,2013,ACAD,Bioscience,science using both quantitative and qualitative methods. The students quantitatively rated their own learning gains using the Classroom Undergraduate Research Experience (CURE) survey (Lopatto 2008) and
learning,gain,2013,ACAD,Bioscience,interviews. Our goals for the focus groups were to better understand student self-rated learning gains in the CURE survey responses and to elicit more personal responses to the course as
learning,gain,2013,ACAD,Bioscience,the course participants # The student responses to the CURE survey showed that many learning gains reported by our students exceeded those by students involved in similar courses and also those
learning,gain,2013,ACAD,Bioscience,"a research laboratory (table S1). When taken together with the high learning gains in areas typically associated with traditional undergraduate research experiences, we infer that extending the"
learning,gain,2013,ACAD,Bioscience,see also Denofrio et al. 2007). # Some of the high learning gains reported by our students suggest that classroom research experiences can lead to learning gains equivalent
learning,gain,2013,ACAD,ExceptionalChildren,"teachers' commitment, retention, and instructional practices, as well as student learning gains. This study began in 2006-2007 and continued through the 2008-2009 school year.)"
learning,gain,2013,ACAD,TeachingExceptional,"allows for greater remediation, enrichment, and, of course--the bottom line--increasing student learning gains. # Final Thoughts # Co-teaching offers the opportunity for teachers to collaborate and provide"
learning,gain,2013,ACAD,TeachingExceptional,is an effective way to teach secondary science and mathematics content while increasing student learning gains. Station teaching can promote the use of technology and communication while decreasing student-to-teacher ratios
learning,gain,2013,ACAD,TeachingExceptional,further discussion of other multimedia-based instruction that can help students with SLD make critical learning gains. # Final Thoughts # STEM courses can present unique challenges to students with SLD
learning,gain,2013,ACAD,SchoolPsych,"a broad range of classroom interaction qualities can be observed and linked to student learning gains using this more global yet standardized approach to assessment (Landry et al., 2006"
learning,gain,2012,NEWS,CSMonitor,", "" Mr. Driscoll says. After the new system took hold, significant learning gains among Massachusetts students were reflected in both state and national tests. The MCAS """
learning,gain,2012,ACAD,TechEngineerTeacher,"all cases, attainment of your professional development goal should lead to increased student learning gains. If you learn new and improved classroom management techniques, classroom students will be"
learning,gain,2012,ACAD,TechEngineerTeacher,". In order to give flexibility to elective teachers, additional measures of student learning gains could include anecdotal records, classroom posttests, observation checklists, performance and portfolio assessments"
learning,gain,2012,ACAD,TechEngineerTeacher,section to evaluate the results at the end of the term. Did student learning gains go up as expected? Was there a measurable impact on teacher job performance?
learning,gain,2012,ACAD,TechEngineerTeacher,"like WebQuest to increase student interest in communication technology projects, thereby increasing student learning gains in technological literacy. This objective was linked to AETL (ITEA/ITEEA, 2003)"
learning,gain,2012,ACAD,Education,"historically demonstrated low academic performance. Schools are expected to demonstrate equity by producing learning gains for students with disabilities, students living in poverty, English language learners, and"
learning,gain,2012,ACAD,Education,"by measuring gains from pre-assessment to post-assessment. It requires candidates to analyze aggregated learning gains for the whole class, as well as disaggregated learning gains by sub-groups, with"
learning,gain,2012,ACAD,Education,"to analyze aggregated learning gains for the whole class, as well as disaggregated learning gains by sub-groups, with reflective analysis of how effectively the instruction produced learning for all"
learning,gain,2012,ACAD,Education,"am not doing something right with my non-white students. "" # Candidates' learning gains in this unit were measured by subtracting each candidate's pre-test score from his/her post-test"
learning,gain,2012,ACAD,Education,measured by subtracting each candidate's pre-test score from his/her post-test score to measure learning gain. Overall means for the fall term were 73% on the pre-test and 92% on
learning,gain,2012,ACAD,Education,"is not yet up to the desired level. Students who are not making learning gains, regardless of performance level, may need differentiated instruction tailored to their learning needs"
learning,gain,2012,ACAD,TeachingExceptional,"math, reading, behavior) in which they intend to monitor individual student learning gains. # As teachers select WB-CBMs, they need to keep in mind the grade"
learning,gain,2012,ACAD,ReadingTeacher,"contradictions in discourse and thereby created cognitive disequilibrium, confusion, and sometimes better learning gains on transfer tasks. A text or learning environment can be designed to keep the"
learning,gain,2012,ACAD,PhysicalEduc,"Metzler, 1984). The PSI model in physical education had significantly higher learning gains for students compared to Direct Instruction (Cregger, 1994; Metzler, 1986)"
learning,gain,2012,WEB,epi.org,"# A number of factors have been found to have strong influences on student learning gains, aside from the teachers to whom their scores would be attached. These include"
learning,gain,2012,WEB,epi.org,which they show progress -- or the validity with which traditional tests measure their learning gains (a particular issue for English language learners and students with disabilities). #
learning,gain,2012,WEB,epi.org,"an illness, a divorce) that are likely to affect individual students' learning gains but are not captured by value-added models. Within a school, teachers will have"
learning,gain,2012,WEB,epi.org,"to the content students are actually learning, then they will not reflect actual learning gains. # 38. Although fall-to-spring testing ameliorates the vertical scaling problems, it does"
learning,gain,2012,BLOG,...nglish.wordpress.com,also shared some valuable and very easy-to-implement practical strategies in accordance with the Marginal Learning Gains approach. There's so much here! Thank you again... will get RT-ing
learning,gain,2011,ACAD,Education,that evaluates the schools on a 5 point scale A through F. While the learning gains were at a 7percent standard deviation higher in schools that scored A versus those that
learning,gain,2009,MAG,USNWR,"early childhood education programs, particularly as policymakers identify ways to duplicate the enduring learning gains achieved in a number of model preschool initiatives. Still, once children reach school"
learning,gain,2008,ACAD,CollegeStud,on the processes and outcomes is limited and deals largely with perceptions of student learning gains. This paper adds to the literature by describing undergraduate research activities from the student
learning,gain,2008,ACAD,CollegeStud,students and faculty were the most important elements of the research experience. Specific learning gains were not emphasized by student participants. Details of these results are presented to inform
learning,gain,2007,ACAD,RoeperReview,"introduction of content-based curriculum tied to state and national standards and evaluated on student learning gains (VanTassel-Baska, Bass, Ries, Poland, &; Avery, 1998; VanTassel-Baska"
learning,gain,2007,ACAD,TechTeacher,measure the average performance of each group and to determine if there was any learning gain. The total score on the test was 60 points for all the items.
learning,gain,2005,ACAD,PhysicalEduc,"attempts as compared to following a 100% natural setting schedule. Accordingly, greater learning gains would be expected as a consequence of the increased opportunities to be engaged in practice"
learning,gain,2004,ACAD,RoeperReview,and interpretation and of persuasive writing were embedded in the units to assess student learning gains. Analysis of covariance of posttest means of treatment and control students indicated statistically significant
learning,gain,2002,ACAD,PhysicalEduc,"is detrimental to learning. Conclusion # Physical educators and coaches know that large learning gains can be made by effective practice organization and scheduling. However, the question confronting"
learning,gain,1995,ACAD,PhysicalEduc,"teaching effectiveness at this level. Process-product studies, using the criterion of pupil learning gains, are not adequate. In pre-schools, general movement experience is more important than"
learning,gain,1992,ACAD,SchoolPsych,"were given the posttest. The results showed that white children exhibit the greatest learning gains when they study under the "" Individual Criteria "" context followed by the Interpersonal Competitive"
learning,gain,1992,ACAD,SchoolPsych,"the "" Communal "" study context. By contrast, black children showed more learning gains when they study under the "" Communal "" context followed by the "" Cooperative """
joy,bright,2012,WEB,navy.mil,announced in NAVADMIN 338/12 that they are accepting nominations for the 2013 Capt. Joy Bright Hancock and Master Chief Anna Der-Vartanian Leadership Awards. # Twenty-six ships from the U.S.
joy,bright,2008,ACAD,TeachLibrar,"occupation (http: **50;3143;TOOLONG). JOY BRIGHT HANCOCK, 1898-1986 I chose Joy Bright Hancock as an example because there is no current biography for young people about this"
joy,bright,2008,ACAD,TeachLibrar,reported in Hancock's autobiography Lady in the Navy: A Personal Reminiscence. Joy Bright (as she was then named) was one of the first women to enlist
asset,liquid,2012,TV,The Straits,"we have any property investments locally? Nothing. Your dad likes to keep his assets liquid. Anything else? Nah, nah. All good. I'll see"
asset,liquid,2012,TV,The Straits,"have any property investments, locally? Nothing. Your dad likes to keep his assets liquid. Theme music They walk around in circles round about the grave They hide"
asset,liquid,2009,SPOK,PBS_NewsHour,"about this. Wall Street for 100 years was in the business of making illiquid assets liquid, first bonds, then stocks, even companies with LBOs. What happened"
resource,water,2012,WEB,startribune.com,"to have been dozens so far, "" said Tim Smalley, Department of Natural Resources water safety specialist. "" It's really the goofiest winter I've seen."
resource,water,1999,ACAD,BioCycle,"; 1000 feet setback to Class 1 waters, outstanding Florida waters and outstanding national resource waters. # Idaho: Guidelines in areas of buffer distances are more restrictive."
resource,water,1990,NEWS,USAToday,"John H. Hall Jr., 64, of Dunbar, headed state Department of Natural Resources water resources unit. Heart failure, Monday in South Charleston. WISCONSIN: Steven"
capital,liquid,2010,NEWS,NYTimes,"cut back. There would be new requirements that banks keep a lot of that capital liquid, so it would always be around when needed. # "" The crisis"
capital,water,2003,MAG,Inc.,"he noticed that the rig's purified drinking water was still always crystal clear. Capital Water: DrinkMore has developed a 10-stage water purification process, and distributes its H"
action,movement,2016,MOV,Miss Sloane,not dying down. Brenda's become a prominent figure in the Mothers Demand Action movement. Public outrage after a gun attack lasts maybe a week per casualty. This
action,movement,2013,ACAD,LearningDisability,"representational forms (e.g., mental image, written language, oral language, action movements, symbols, manipulatives) exist (Zawojewski & Lesh, 2003). A"
action,movement,2012,WEB,slate.com,as well. # Advertisement # Occupy Wall Street is an especially interesting collective action movement because it embodies a distinctive and pervasive shift in ethical orientation. The long-simmering forces
action,movement,2012,WEB,icdc.com,"groups as the Student Nonviolent Coordinating Committee, Southern Christian Leadership Conference, Revolutionary Action Movement, the Deacons for Defense and Justice, Congress of Racial Equality, and the"
action,movement,2012,WEB,ihr.org,weekly newspaper. Out of his deep Christian conviction he joined Belgium's Catholic Action Movement and became one of its leaders. # But his passion has always been people
action,movement,2012,BLOG,...nstein.wordpress.com,"shift moves the topic away from the burakumin themselves, and toward the political action movements. The use of passive voice to establish this more "" matter-of-fact "" register is"
action,movement,2012,BLOG,mondoweiss.net,"one of the old Garvey people educated a new young leader of the Revolutionary Action Movement, which was a fantastic think tank for the entire decade of civil rights,"
action,movement,2011,ACAD,MiddleEastQ,"a member of Hariri's party and a former activist in the defunct Communist Action Movement, believes that "" the ultimate goal of the Arab risings is the installation of"
action,movement,2008,ACAD,AnthropolQ,(2002). Both authors are simultaneously academics and active participants in direct action movements. Both emphasize how movements are providing alternatives on the ground without waiting for a
action,movement,2001,SPOK,PBS_Newshour,", a regent at the University of California and a leader in the anti-affirmative action movement and Harry Pachon, the President of Tomas Rivera Policy Institute at the Claremont Graduate"
action,movement,2001,ACAD,AmerEthnicHis,"that occurred mainly in Southern California in response to a growing anti-immigrant and anti-affirmative action movement which culminated in a California ballot initiative known as Proposition 187. 69 This vocal,"
action,movement,1999,ACAD,AcademicQs,"gathering steam. "" (n8) A flyer distributed by the Student Liberation Action Movement (otherwise known as SLAM) asserts: "" On Monday, January 25,"
action,movement,1997,NEWS,SanFranChron,campaign. # . # Q: And the ulterior motive is the anti-affirmative action movement? # A: The funding is from the same platform. Right-wing America.
action,movement,1997,ACAD,SocialWork,a decades-long indigenous organization. This article examines three traditional organizational theories on social action movements and applies Aldon Morris's analytical framework for understanding collective social action to the emergence
action,movement,1997,ACAD,SocialWork,"for decades surprised the authorities; therefore, a particular occurrence propelled a social action movement to new, higher levels. # There is evidence of the tremendous courage of"
action,movement,1993,ACAD,AcademicQs,"and black militancy, predates multiculturalism, which was largely spurred by the affirmative action movement of the 1970s, when various ethnic groups discovered that there was social and economic"
action,movement,1993,ACAD,WorldAffairs,"the USSR; Isidro Tellez, secretary general of the. Marxist-Leninist People's Action Movement, MAP-ML; Onofre Guevara, delegate of the Sandinista National Liberation Front, FSLN"
action,movement,1993,ACAD,WorldAffairs,". We have Comrade Isidro Tellez, secretary general of the Marxist-Leninist People's Action Movement MAP-ML. Isidro, I do not know how you feel about all the events"
action,movement,1992,ACAD,AmerStudies,action. # The grass roots theorist and historian Harry Boyte describes the citizen action movement in The Backyard Revolution: Understanding the New Citizen Movement (Philadelphia: Temple University
action,movement,1990,MAG,NatlReview,"behind Jorge Carpio of the National Center Union and Jorge Serrano of the Solidarity Action Movement, and is thus excluded from the run-off election between the top two contenders."
action,movement,1990,NEWS,SanFranChron,"the Somoza years and then became a Contra official. # * Marxist-Leninist Popular Action Movement: A tiny far-left party that broke away from the Sandinista Front in 1972,"
actor,move,2012,BLOG,nybooks.com,"story or to convey meaning and emotion. # Performances are demanding; the actor moves, dances, continuously weaves the hand gestures, and occasionally recites and sings in"
actor,move,2012,BLOG,womanaroundtown.com,"It's with his confined players real finesse is applied, however. Each actor moves, speaks and relates as the individual he is. Skinner and Lily's reactions"
actor,move,1991,ACAD,Ethnology,the symbolic and social domains. Attention to the social context in which the actors move illuminates the meanings of the ritual itself and the symbols of rank and position that
action,move,2003,SPOK,NPR_Morning,"film is an example of a previously unseen hybrid: the socially conscious humanitarian action move.  (Soundbite-of- "" Tear Unidentified Man 1: Move out! Move"
action,move,2003,MOV,...03 IFP Independent Spirit Awards,ok you know What? Miss Li Mr Ba design a movie for me Action move about Eastern Spy Will be directed by Welinlabrothers use a lot of money congratulation So
action,move,1994,ACAD,AmerIndianQ,". And thought among people still living the ethnic life, moves only as action moves. "" 67 # In the spring of 1934 Collier found an audience for a"
act,move,2014,MAG,PopMech,"of regional manufacturing and R&D hubs. # Bona Fides: Reed saw the RAMI Act move out of committee, where many bills stall, to a full vote by the"
act,move,1991,NEWS,SanFranChron,"rescuing the classically oriented CSC Rep from financial ruin, Perloff announced her first ACT move at the Nikko press conference, with the appointment of San Francisco free-lance director Richard"
act,movement,2012,WEB,articles.latimes.com,"said he put aside his fears of deportation to become active in the Dream Act movement, which is pushing for a route to citizenship for immigrants brought here as children"
act,movement,2011,NEWS,CSMonitor,that includes winning hearts and minds with money. # The Right to Information Act movement consciously avoids the larger question of Kashmir's sovereignty. But it may yet impact
action,motion,2012,BLOG,alternativemindz.com,has teamed up with Radar Pictures to work on an upcoming Monster Galaxy Live Action Motion Picture. The Monster Galaxy Motion Picture promises to deliver Gaia's unique characters and
action,shift,2018,NEWS,Chicago Sun-Times,"has created a marvelous backdrop of the city at night, but when the action shifts (as it often does) from office to investigation room to L stop,"
actor,motion,2012,WEB,angelfire.com,The whole cast is onstage bowing as the audience applauds. Some of the actors motion to the wings. Max walks out on the stage. He has a bloody
actor,movement,2007,NEWS,USAToday,"second nature for the veteran production staff. As Emmy-winning director Jon Cassar choreographs actor movements on 24's shadowy Counter Terrorist Unit (CTU) set, he keeps in"
thinking,movement,1990,ACAD,InstrPsych,"1985) of the University of Illinois who states that the aim of the critical thinking movement is to instill ""... dispositions and habits of the mind like trying to"
thinking,movement,1990,ACAD,InstrPsych,"others (Ennis 1985, pp. 54-57. Teachers, Teacher Organizations and The Critical Thinking Movement # It is not just educational researchers who have been sanguine about critical thinking"
thinking,movement,1990,ACAD,InstrPsych,thinking for administrators and teachers. This is where true organizational commitment to the critical thinking movement has to be reinforced by support and resources for those who are to pursue
feeling,creep,1994,FIC,BkJuv:FinishingBecca,nibble on little iced cakes and talk about the Meschianza. I felt a delicious feeling creep over me -- that of belonging with a group of females my own age
feeling,slide,2002,TV,Queer as Folk,EVENING TIDE [? BRIAN [? [? [? SUCH IMAGINATION [? [? SEEMS TO HELP THE FEELING SLIDE [? [? I'LL TAKE IT BY YOUR SIDE [? [? [? INSTANT CORRELATION
action,speed,2015,MAG,GolfMag,"the Cast adds power by borrowing from the company's woods. "" Flex Action Speed Technology "" (or F.A.S.T.) features a 360-degree undercut channel behind the face that"
action,speed,2003,SPOK,NPR_Saturday,"prose and alternating points of view along with scenes of violence, sex and action speed up the story like a screenplay. Mr-FREEMAN: It's very fast paced, but"
action,go,2012,BLOG,dave6.posterous.com,# How to put a stop to the continued comments is a question deserving action go' way # 5 months ago Lisa responded: # manure is right.. not
time,speed,2018,NEWS,Washington Post,"computerized device that he punched. The force that was there, the strength times speed of his punch, it registered really, really high. That's Aaron Donald"
time,speed,2012,WEB,utne.com,! I have been trying to find a young adult novel dealing with different time speeds. Someone discovers that there is a place where time moves faster than the rest
time,speed,2012,WEB,scienceblogs.com (1),"need to achieve that. The power is simply pressure difference times area times speed. And this is ALWAYS the same, completely independend from the machine you are"
time,speed,2012,WEB,...discovermagazine.com,"move, however, your movement "" takes away "" from your maximum possible time speed, and time starts to slow as per the equations of time-dilation. If you"
time,speed,2012,BLOG,blogs.adobe.com,... # So please provide the evidence that you use to state a 3 times speed increase for the ActionSctipt toolchain beating the JavaScript toolchain and what version of V8 where
time,speed,2008,NEWS,Denver,into the game fearing Cassel. Tales of two quarterbacks They have watches to time speed. Weights to measure strength. Film to grade ability. But toughness? There
time,speed,2008,TV,Greek,"up the stairs. Abort mission, abort mission! That was my first time speed dating, too. I was pretty nervous about it. All my friends are"
time,speed,2001,MAG,MensHealth,""" We're not as interested in forklift strength as we are in strength times speed, "" explains Bristol. # The second way it's developed is through weighted"
time,speed,1990,MOV,The Hunt for Red October,"not following you. - I'm sorry. Listen to it at ten times speed. That's got to be man-made. The first contact was at 09.15,"
time,go,2012,WEB,...eloggia.blogspot.com,"s observance -- much as it's always hard to figure out where the time goes' round these parts, that's especially been the case of late. Along"
time,go,2012,BLOG,rockpapershotgun.com,"than any 60 dollar movie, 10 dollar movie ticket which is a one time go jacked up price, or normal platform game with a "" great "" story."
time,slide,2018,FIC,Fan Fic,""" Who else would I trust to anchor the other end of a mixed-interval time slide? "" he admitted. # "" And leave the Mesozoic period unprepared for you"
time,slide,2002,FIC,SouthernRev,half who's here. Everywhere we grope in attics for our absences. Time slides. Mice fill corners with chewed wedding dresses. Chimney sparrows nest in eaves of
time,inch,1992,SPOK,CBS_Special,"(Applause) Bush: And we are going to lift this nation out of hard times inch by inch and day by day, and those who would stop us had better"
time,sweep,2014,FIC,WestHumRev,"tuming his eyes away from the hill face he felt a second wave of time sweep across the first. The image was broader but of shorter perspectives, radiating from"
feeling,thing,2019,TV,Arrow,"it look... Just give it to me. This is some, like, feelings thing, isn't it? Well, I haven't heard Felicity's voice"
feeling,thing,2018,ACAD,...hological and Behavioral Science,* Love!; # * Hate!; # * Fun! # * Feeling things; # * Guessing what is true; # * Testing the guesses;
feeling,thing,2017,FIC,Bk:LuxeTwo,a flame their bond had ignited at a rapid pace and now he had her feeling things she had never experienced before. She hated how butterflies danced in her stomach
feeling,thing,2017,FIC,New England Review,"you keep doing this shit! Hiding Judith. But you just have this gut feeling things will go better for you, in America, if you hang a fuckin"
feeling,thing,2016,MOV,Total Frat Movie,"FREAKING THE FUCK OUT. WELL, DO N'T SWEAT IT. I HAVE A FEELING THINGS ARE GON NA TURN AROUND A WHOLE LOT. OH, THANK GOD."
feeling,thing,2015,FIC,Bk:HolyCow,"over years rather than seconds. To a cow, the world is one big feeling thing. # Here's how it goes: # Monday # SUNRISE: Get"
feeling,thing,2014,MAG,Prevention,"Does your heart feel light and open? Living a more purposeful life is a feeling thing not a thinking thing. Your emotions are a good touchstone, and so"
feeling,thing,2013,FIC,ArkansasRev,"saving some pennies I don't know about? "" "" I just have a feeling things are going to change. "" "" I've had those feelings before,"
feeling,thing,2013,MOV,Drift,") So anyway, buckle up, ladies and gentlemen. I've got a feeling things could get real bumpy. JIMMY: Didn't know they had a seniors"
